id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
KLKB1.4152.58.2,-0.1270627354467423,12.954300526213656,-2.508028923643085,0.1530600187850271,0.5668757046748064,-3.486695305547041,Plasma kallikrein,Prekallikrein,KLKB1,Protein
CFC1.3294.55.2,-0.0281887332860095,8.099613410677332,2.4994890531099254,0.8639415602263736,0.0309271152154335,-3.505077620545921,Cryptic protein,CFC1,CFC1,Protein
CHGA.8476.11.3,-0.0122508786429884,9.819890290618114,2.4901404051515263,0.6534789490212194,0.3116550681256168,-3.5251487059991997,Chromogranin-A,CgA,CHGA,Protein
PLAT.2212.69.1,0.1578323966544242,7.331095943439112,2.474002734037017,0.5863962269436722,0.1284572581330172,-3.559666697949879,Tissue-type plasminogen activator,tPA,PLAT,Protein
TNNT2.5315.22.3,-0.1047519810050894,9.537455515790256,2.463232610860863,0.0477464911528439,0.963423982061602,-3.582612510460364,"Troponin T, cardiac muscle",Troponin T,TNNT2,Protein
MATN3.3208.2.4,0.0175016816776383,6.6966107068932885,-2.4625614714727555,0.0094356247191411,0.3173830525473723,-3.58403995343552,Matrilin-3,MATN3,MATN3,Protein
IL12RB1.2632.5.2,0.0131369068400046,6.899517945539496,-2.461348668884672,0.0240165029920025,0.53248913924382,-3.586618734867386,Interleukin-12 receptor subunit beta-1,IL-12 Rb1,IL12RB1,Protein
CSNK2A1.3427.63.2,-0.0842922234309579,6.256683803033991,2.444323787450395,0.7705968404203134,0.1028745619413486,-3.622720351365889,Casein kinase II subunit alpha,CSK21,CSNK2A1,Protein
BGN.3284.75.1,-0.1123344135697623,10.685397771130155,2.441894095442458,0.479516602961346,0.9500653706960728,-3.627857549191782,Biglycan,BGN,BGN,Protein
LRP1B.7640.29.3,0.073843267807745,13.7426692336356,-2.4369210197149185,0.0151828706214687,0.5362510544323088,-3.63836059893486,Low-density lipoprotein receptor-related protein 1B,LRP1B,LRP1B,Protein
FLT4.2358.19.2,0.0609844910555799,10.407308710148444,-2.4283122067861864,0.2269324261424117,0.8439894462094103,-3.656504938461625,Vascular endothelial growth factor receptor 3,VEGF sR3,FLT4,Protein
MET.2837.3.2,-0.0980778177551265,11.478694890893696,-2.427536797892884,0.0857503051255198,0.8940331766304698,-3.6581368998869457,Hepatocyte growth factor receptor,Met,MET,Protein
MMP1.4924.32.1,-0.0517101297226902,6.692130898380371,2.421262470805736,0.751616949424218,0.9457101339164932,-3.6713279676830126,Interstitial collagenase,MMP-1,MMP1,Protein
CLEC7A.3603.60.4,0.4443394650407999,7.537258843504505,-2.410755697035944,0.832546934030639,0.0916362135195421,-3.693360671011017,C-type lectin domain family 7 member A,CLC7A,CLEC7A,Protein
ENG.4908.6.1,-0.0798309604551762,9.146333202588718,-2.4040978005508555,0.6846456773950034,0.35339038280932,-3.707285484201647,Endoglin,Endoglin,ENG,Protein
CST5.3803.10.2,-0.1045010957619676,10.073673546768998,2.4012216989865194,0.3745474921932603,0.6365642602594581,-3.713291924085723,Cystatin-D,CYTD,CST5,Protein
MIA.2687.2.1,0.0903410600705599,9.491554903760171,-2.3919919211330143,0.0246600117428567,0.8566477535267888,-3.732531214985728,Melanoma-derived growth regulatory protein,MIA,MIA,Protein
CAMKK1.3877.67.2,-0.0678272590291428,6.383968866362747,-2.376585384839896,0.1831162281685762,0.0688595306560766,-3.7645226563127463,Calcium/calmodulin-dependent protein kinase kinase 1,CaMKK alpha,CAMKK1,Protein
KIRREL3.4557.61.2,-0.0654957089705729,5.782379482839834,2.375872152434231,0.0762740081988226,0.5098910912193867,-3.7659999301763,Kin of IRRE-like protein 3,KIRR3,KIRREL3,Protein
NCR3.3003.29.2,0.3344668770912165,6.382932731410298,2.368520201884384,0.7686512727936881,0.1169636696780549,-3.7812082122006574,Natural cytotoxicity triggering receptor 3,NKp30,NCR3,Protein
PIGR.3216.2.2,0.0957252987879283,9.83283731817743,2.3629176935049268,0.488747940878881,0.8645004537748402,-3.79277385993149,Polymeric immunoglobulin receptor,PIGR,PIGR,Protein
F10.4878.3.1,-0.1056493121545289,10.22291816461714,-2.3583569112718306,0.0392513159663922,0.072546417582136,-3.802173813482633,Coagulation Factor X,Coagulation Factor X,F10,Protein
LIFR.5837.49.3,0.0746192596001612,9.78584049941219,-2.349767469147007,0.7270616246289716,0.7265139399858712,-3.819839906820624,Leukemia inhibitory factor receptor,LIF sR,LIFR,Protein
DNAJC19.4545.53.3,0.1977865062029966,6.59657400170846,-2.347480186599564,0.0075456614951075,0.5072450248995715,-3.8245360271997377,Mitochondrial import inner membrane translocase subunit TIM14,DnaJ homolog,DNAJC19,Protein
DCTN2.5879.51.3,0.0042873393123861,8.76388846465078,2.345368924620667,0.3421701022486367,0.7719267140271864,-3.828867692585056,Dynactin subunit 2,Dynactin subunit 2,DCTN2,Protein
SAA1.4336.2.1,-0.0183475621196569,6.548654032772198,2.344660569120591,0.0845470960174516,0.1725346492181172,-3.83032036353582,Serum amyloid A-1 protein,SAA,SAA1,Protein
CCNB1.5347.59.3,0.0368956113927527,6.666544016680436,-2.341948376453729,0.1844014674616599,0.735315037676685,-3.835879374248809,G2/mitotic-specific cyclin-B1,Cyclin B1,CCNB1,Protein
LTBP4.13133.73.3,-0.2459711458423885,7.943761445914015,2.3413576975661643,0.2925507753305477,0.9679202984666976,-3.837089407774555,Latent-transforming growth factor beta-binding protein 4,LTBP4,LTBP4,Protein
BCL2L1.4423.77.2,-0.0428262513877103,6.995066168377022,2.3396461095492174,0.0005030209904069107,0.943174598822458,-3.840594375260667,Bcl-2-like protein 1,BCL2-like 1 protein,BCL2L1,Protein
ERBB2.2616.23.18,-0.0616963594523181,6.991278605482157,-2.3334077816782104,0.1420935296884578,0.6739557616184214,-3.8533527485462367,Receptor tyrosine-protein kinase erbB-2,ERBB2,ERBB2,Protein
LRP1.9182.3.3,0.152310788214395,8.819361284654374,2.3292282144345715,0.0606498474308212,0.237899651510608,-3.8618862160484975,"Low-density lipoprotein receptor-related protein 1, soluble",sLRP1,LRP1,Protein
CHI3L1.11104.13.3,0.0760067344810954,10.800309138749034,2.325600955033907,0.3316826128098774,0.3122175297933278,-3.869282642195941,Chitinase-3-like protein 1,YKL-40,CHI3L1,Protein
YWHAQ.7625.27.3,-0.1370897038779085,8.245489810925394,-2.32497485051094,0.7016111712798292,0.915779973023677,-3.870558462212464,14-3-3 protein theta,14-3-3 protein theta,YWHAQ,Protein
REN.3396.54.2,0.0079776299435919,7.529022114518366,2.323910357523316,0.7727629659577748,0.5300760428697616,-3.872726993575671,Renin,Renin,REN,Protein
LRP8.3323.37.1,-0.0306043186035611,9.54145830105443,-2.313461693311289,0.2121206076561298,0.0256537022496912,-3.893972480974149,Low-density lipoprotein receptor-related protein 8,LRP8,LRP8,Protein
LRRK2.10990.21.3,0.1557344461017797,8.96958164713263,-2.312435319378946,0.0031865863543941,0.963423982061602,-3.896055506306206,Leucine-rich repeat serine/threonine-protein kinase 2,LRRK2,LRRK2,Protein
ENO2.10339.48.3,-0.1301461681408734,12.387088919445835,2.3088329688122187,0.6955611680392384,0.072671468238742,-3.9033609122069066,Gamma-enolase,NSE,ENO2,Protein
IGHD.IGK.IGL.4916.2.1,0.0015789240023909,9.825935655670966,-2.304916715186853,0.3634743192986344,0.7925700172546453,-3.9112930669391983,Immunoglobulin D,IgD,IGHD  IGK@ IGL@,Protein
TNFRSF8.2605.49.2,-0.0964922086625219,7.86351339943392,-2.3019864272959434,4.6962714496617135e-06,0.7925700172546453,-3.917221495200257,Tumor necrosis factor receptor superfamily member 8,CD30,TNFRSF8,Protein
KDR.3651.50.5,0.1038613887110481,10.798657721494372,-2.3016249066019525,0.7901502336916439,0.1028745619413486,-3.917952509600049,Vascular endothelial growth factor receptor 2,VEGF sR2,KDR,Protein
MMP12.4496.60.2,0.0345703382560229,7.806074882609742,2.296072143803499,0.0499398678297231,0.2234594730588984,-3.929169496400781,Macrophage metalloelastase,MMP-12,MMP12,Protein
AGT.3484.60.2,0.2555126162477849,9.295448639401078,-2.2951887171407788,0.2913235819314462,0.8234989875529309,-3.930952176869079,Angiotensinogen,Angiotensinogen,AGT,Protein
SPOCK2.5491.12.3,-0.0425954445854533,7.367146233802696,-2.276112811937494,0.5789662806783016,0.5506535989700003,-3.969317742420595,Testican-2,Testican-2,SPOCK2,Protein
IGFBP5.2685.21.2,-0.5870738283696756,9.782540866570328,-2.272227118591924,0.0610477572776849,0.855825137223151,-3.977102593256812,Insulin-like growth factor-binding protein 5,IGFBP-5,IGFBP5,Protein
MYBPC1.7648.9.3,-0.2120289156168189,9.391313425669656,2.2676890163982537,0.3864325582088579,0.7142118872042895,-3.986181595310159,"Myosin-binding protein C, slow-type",MYPC1,MYBPC1,Protein
DSG1.2976.58.2,-0.1566970489504481,8.97812432240945,-2.2658259556381384,0.3782720728405384,0.73048005261769,-3.989904827892236,Desmoglein-1,Desmoglein-1,DSG1,Protein
CCL3.3040.59.1,0.1105702073336924,7.907053848996602,2.2638616103022446,0.1833303700336818,0.1170858416322633,-3.993827924813214,C-C motif chemokine 3,MIP-1a,CCL3,Protein
SERPINA6.4785.30.3,0.0455244665499478,7.0097004237481135,2.261732446615674,0.974244448780328,0.6528584102581613,-3.998077233582329,Corticosteroid-binding globulin,CBG,SERPINA6,Protein
RAN.4282.3.2,0.3327177252011712,5.442643514050338,2.260303475579676,0.8486220213090967,0.1028745619413486,-4.000927397673241,GTP-binding nuclear protein Ran,RAN,RAN,Protein
IL6R.4139.71.2,-0.1176441101387101,11.102369412832102,-2.2536510142459494,0.0208616039739016,0.8560256411557928,-4.01417784772493,Interleukin-6 receptor subunit alpha,IL-6 sRa,IL6R,Protein
GDF11.MSTN.2765.4.3,-0.0104854266268368,7.457373454126486,-2.2463604206412326,0.6553620959810154,0.5098910912193867,-4.028664745596309,Growth/differentiation factor 11/8,GDF-11/8,GDF11 MSTN,Protein
MCL1.10358.33.3,0.0864126017373819,7.38846638356602,2.2460080609702677,0.0487570759138515,0.3820189563735539,-4.029363989972703,Induced myeloid leukemia cell differentiation protein Mcl-1,Mcl-1,MCL1,Protein
NME1.5909.51.3,-0.075874711892884,6.862341515872641,2.2431209054444703,0.8268180823573503,0.8266324091725835,-4.035090248802513,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,NME1,Protein
CST7.3302.58.1,0.24481137109736,8.296735780641342,-2.240497236787488,0.0084467944223656,0.915779973023677,-4.040288982175729,Cystatin-F,CYTF,CST7,Protein
CD36.2973.15.2,0.0726460252707628,11.363286282410913,2.239811178952944,0.2126990384294261,0.5971239230592275,-4.04164761261656,Platelet glycoprotein 4,CD36 ANTIGEN,CD36,Protein
IL11.4493.92.1,-0.3011041962166167,6.164336574471129,-2.238941815860163,0.0181287686576583,0.5098910912193867,-4.043368788236879,Interleukin-11,IL-11,IL11,Protein
SPP1.13113.7.3,-0.4971117813845171,11.060631928216726,-2.2383750232215687,0.734807332536977,0.5421605280864173,-4.044490652854604,Osteopontin,Osteopontin,SPP1,Protein
PLXNC1.4564.2.2,0.072556080363344,7.1854282433325976,-2.2368325087790795,0.1225607607659942,0.9133973979323466,-4.047542671293373,Plexin-C1,PLXC1,PLXNC1,Protein
FCGR1A.3312.64.1,0.2144749567103268,6.646569792580663,-2.209298190836729,0.0066223735567577,0.981688702570894,-4.10174730587571,High affinity immunoglobulin gamma Fc receptor I,FCGR1,FCGR1A,Protein
PDIA3.4719.58.2,-0.0295713648283337,8.7569966775469,-2.200453588659772,0.026962838145923,0.963423982061602,-4.119048088836632,Protein disulfide-isomerase A3,Protein disulfide isomerase A3,PDIA3,Protein
KLK3.8468.19.3,0.0444637197317497,10.120782677001593,2.199528995927138,0.0136041504270034,0.5362510544323088,-4.120853544031393,Prostate-specific antigen,PSA,KLK3,Protein
MAPK1.3115.64.2,-0.0888622820994211,7.7788791848492576,2.1905368253358173,0.1585399214678131,0.1467771268575012,-4.13838166287079,Mitogen-activated protein kinase 1,MK01,MAPK1,Protein
VEGFA.2597.8.3,0.2901165860422455,11.252919110615345,2.1868486382218952,0.1462210223004819,0.9943539674157028,-4.145554673893551,Vascular endothelial growth factor A,VEGF,VEGFA,Protein
SLITRK1.3643.90.2,0.055090980395634,8.745575130845323,-2.185690283315458,0.5231443276392131,0.8419137903151053,-4.147805560544727,SLIT and NTRK-like protein 1,SLIK1,SLITRK1,Protein
DDX19B.5460.60.3,-0.015274220294338,7.70669548095738,2.185595744939923,0.6638950070763777,0.9325998686888016,-4.147989223963855,ATP-dependent RNA helicase DDX19B,DEAD-box protein 19B,DDX19B,Protein
TGFBI.3283.21.1,-0.0288291513556432,13.23429340304901,-2.181286381838845,0.5011239441016082,0.218131882529488,-4.156354584998297,Transforming growth factor-beta-induced protein ig-h3,BGH3,TGFBI,Protein
NCAM1.4498.62.2,0.4713368906838075,10.87153422845363,-2.1715924526065344,0.6017309872699477,0.6403488113268635,-4.175125158287639,"Neural cell adhesion molecule 1, 120 kDa isoform",NCAM-120,NCAM1,Protein
TNFRSF19.5131.15.3,-0.0685210056513014,7.410061129554148,2.1678838178328923,0.6965926092390234,0.0662352136949655,-4.182288904133273,Tumor necrosis factor receptor superfamily member 19,TAJ,TNFRSF19,Protein
IL5.11071.1.3,0.1122002189024378,5.654798687968046,-2.165135241923258,0.9065222597309988,0.8275219164666786,-4.187591950160654,Interleukin-5,IL-5,IL5,Protein
LUM.13114.50.3,0.0494490496442459,7.534526499524362,2.162510391811989,0.1687812467193548,0.3970511596495009,-4.192651340582696,Lumican,Lumican,LUM,Protein
SMAD3.10363.13.3,0.1854734265298772,9.42976233490274,2.1604432963588667,0.1212013525549867,0.990513683468784,-4.196632259903538,Mothers against decapentaplegic homolog 3,SMAD3,SMAD3,Protein
PTK6.3832.51.1,0.4414533814707494,6.179401956838396,-2.157119162033728,0.9389730493048638,0.4721625075582127,-4.203027760416994,Protein-tyrosine kinase 6,PTK6,PTK6,Protein
CCL3L1.2783.18.2,-0.1313467200381039,8.299777524034383,2.1551894967702623,0.947647343183706,0.919464736457009,-4.206736797969267,C-C motif chemokine 3-like 1,LD78-beta,CCL3L1,Protein
CDC42BPB.3629.60.4,-0.1117137495752645,8.061734559145163,-2.1543690517087017,0.7463547745554413,0.7237090558007302,-4.208312994330796,Serine/threonine-protein kinase MRCK beta,MRCKB,CDC42BPB,Protein
MMP7.2789.26.2,0.024838719983386,7.530114768557063,2.1541391383498727,0.9314579016480424,0.6955281208551521,-4.208754607013976,Matrilysin,MMP-7,MMP7,Protein
KRAS.5193.51.3,-0.0419847615775564,7.923770920829886,2.1507983148246543,0.4329744125871296,0.5287364816126908,-4.21516739389164,GTPase KRas,K-ras,KRAS,Protein
CDH12.3656.9.4,0.7359678424505381,7.694827597810858,-2.146450590776651,0.0608749065578083,0.9093276460692572,-4.22350118192076,Cadherin-12,Cadherin-12,CDH12,Protein
PTPN11.3397.7.4,0.0939380742888493,9.471900909001882,2.1428906288850347,0.1958147487432035,0.4750468102054097,-4.230315052870407,Tyrosine-protein phosphatase non-receptor type 11,SHP-2,PTPN11,Protein
DDR2.3606.2.1,-0.1735192024895717,9.622808259488547,-2.140428937019282,0.9366970428675492,0.6180692411403195,-4.235021572644731,Discoidin domain-containing receptor 2,Discoidin domain receptor 2,DDR2,Protein
TLR4.LY96.3647.49.4,-0.0027352025697591,10.021533256457657,-2.130319326948221,0.5590797011416044,0.3288535107588582,-4.25430526181192,Toll-like receptor 4:Lymphocyte antigen 96 complex,TLR4:MD-2 complex,TLR4 LY96,Protein
CLC.11094.104.3,0.2016704842040733,7.228665309473825,-2.122810548008403,0.2719903743582594,0.1898319052289153,-4.268581108072249,Galectin-10,LPPL,CLC,Protein
FOLH1.5478.50.2,-0.0421792712978214,6.439373583661173,-2.1208372385182868,0.2783551063386361,0.9883826654380802,-4.272326163697841,Glutamate carboxypeptidase 2,PSMA,FOLH1,Protein
FCN1.3613.62.1,-0.1180177480828989,10.504445034287212,-2.1182004651943647,0.2157891748218497,0.1380668364840459,-4.277326057504894,Ficolin-1,FCN1,FCN1,Protein
DKKL1.3644.5.4,-0.017815976433121,9.238129909771908,-2.116781796796547,0.0758935141675973,0.9093276460692572,-4.2800141143128005,Dickkopf-like protein 1,Soggy-1,DKKL1,Protein
MMEL1.3627.71.4,0.1655566296972658,8.277792818399323,-2.1151610290182625,0.6802491287819594,0.5421605280864173,-4.283083350969625,Membrane metallo-endopeptidase-like 1,MMEL2,MMEL1,Protein
SERPINA3.4153.11.2,0.3282422072402968,10.633677451682862,-2.113955313629255,0.2598435326855135,0.7889865356997936,-4.285365392603594,Alpha-1-antichymotrypsin complex,alpha-1-antichymotrypsin complex,SERPINA3,Protein
IL1RL2.2994.71.2,-0.2615925685646819,7.215681022906924,2.112795190193057,0.492467911967882,0.9701824554377738,-4.287560165454927,Interleukin-1 receptor-like 2,IL-1Rrp2,IL1RL2,Protein
IFNL2.4397.26.2,-0.1428908780499248,5.5122302327244,-2.1029198713264354,0.6020455619331513,0.2313239199096991,-4.306203868657578,Interferon lambda-2,IFN-lambda 2,IFNL2,Protein
NRXN3.5111.15.3,-0.0486269371983337,7.5758924707378705,2.1008668393880474,0.538164574646607,0.5806534106771709,-4.310071061142258,Neurexin-3-beta,NRX3B,NRXN3,Protein
FABP3.5437.63.3,0.1513483274450641,10.834328338620333,2.093775230456994,0.1457509871812979,0.7142118872042895,-4.323405962648319,"Fatty acid-binding protein, heart",FABP,FABP3,Rat Protein
BOC.4328.2.2,-0.1472657507980992,8.017767983971861,-2.09302725159656,0.5153295338922705,0.932565995892664,-4.324810344941554,Brother of CDO,BOC,BOC,Protein
KEAP1.8485.7.3,0.0588799846808292,7.063607744579459,2.088578988112474,0.8243330736450815,0.9108788743784836,-4.333153979185761,Kelch-like ECH-associated protein 1,KEAP1,KEAP1,Protein
KLK6.3450.4.2,0.092775125936071,8.577221553969316,2.0847156829946707,0.9815472165571496,0.954604534232293,-4.340388876843839,Kallikrein-6,Kallikrein 6,KLK6,Protein
DKK3.3607.71.1,0.0920408479619697,9.648344407882783,2.080607341247546,0.6126642793159298,0.8392224242712998,-4.348070888374742,Dickkopf-related protein 3,DKK3,DKK3,Protein
SKP1.3902.21.2,-0.3552811744539977,9.436894124987155,-2.0730737982115315,0.3330272380899236,0.2574921880590957,-4.362125961321158,S-phase kinase-associated protein 1,SKP1,SKP1,Protein
TGM3.4471.50.2,-0.1136203233728745,7.051123036556128,2.0720038557865905,0.6088027904202512,0.5772767269112706,-4.364118797813974,Protein-glutamine gamma-glutamyltransferase E,TGM3,TGM3,Protein
CHST15.4469.78.2,-0.0832651393993946,9.76585032377216,-2.06009267459735,0.3375780467868509,0.4721625075582127,-4.386248280349077,Carbohydrate sulfotransferase 15,ST4S6,CHST15,Protein
IL2.3070.1.2,-0.066202338728411,9.75909305618985,2.0566127538818946,0.0766295840845593,0.9133973979323466,-4.392694155503726,Interleukin-2,IL-2,IL2,Protein
CCL14.2900.53.3,-0.1540578307889517,10.792521025646195,-2.0497985361127866,0.0093604063021633,0.9588132087782116,-4.405290724620562,C-C motif chemokine 14,HCC-1,CCL14,Protein
ANP32B.4194.26.3,-0.1107444277980879,6.061626441042376,2.042067762557436,0.4515538294736483,0.7713049819296072,-4.419540754613502,Acidic leucine-rich nuclear phosphoprotein 32 family member B,AN32B,ANP32B,Protein
SLPI.4413.3.2,0.2053293511179986,12.589447139715716,2.041383275626086,0.1472141658546518,0.6374176130397758,-4.420800363806575,Antileukoproteinase,SLPI,SLPI,Protein
CRLF2.2746.56.1,0.2039764916430396,7.951968893861803,-2.0358434880421483,0.2216645290891832,0.735315037676685,-4.430982246652667,Cytokine receptor-like factor 2,TSLP R,CRLF2,Protein
AZU1.2751.16.2,-0.1570420018681562,5.329171712684385,2.0317455389481585,0.4125256691785604,6.534167123419798e-08,-4.438499685683218,Azurocidin,Azurocidin,AZU1,Protein
CD244.5063.12.2,0.0065331342070076,5.452386446412642,-2.0268515036423023,0.6781837767260008,0.8200643861959942,-4.447461417861362,Natural killer cell receptor 2B4,CD244,CD244,Protein
CA6.3352.80.3,-0.0998611430935189,10.65287766006665,-2.0206839721847567,0.1078253485343639,0.1583398577429336,-4.45873015308413,Carbonic anhydrase 6,Carbonic anhydrase 6,CA6,Protein
